Trigger_Date,2023/07/31
Trigger_Time,T 22:48:36.496 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.538
Time (ms),Voltage (V),Current (A)
14.8,230.365,12.441
14.84,227.101,12.269
14.87,223.837,12.051
14.9,220.468,11.868
14.94,217.169,11.685
14.97,213.765,11.478
15.0,210.326,11.272
15.03,206.921,11.02
15.07,203.377,10.757
15.1,199.692,10.505
15.13,195.937,10.321
15.16,192.216,10.115
15.2,188.391,9.886
15.23,184.46,9.691
15.26,180.67,9.439
15.29,176.634,9.164
15.33,172.633,8.89
15.36,168.492,8.626
15.39,164.14,8.477
15.42,159.859,8.294
15.46,155.577,8.053
15.49,151.26,7.847
15.52,146.838,7.652
15.55,142.557,7.366
15.59,138.065,7.125
15.62,133.572,6.896
15.65,129.045,6.679
15.68,124.518,6.472
