Trigger_Date,2023/06/15
Trigger_Time,T 17:42:36.202 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.567
Time (ms),Voltage (V),Current (A)
12.25,290.343,16.759
12.28,290.483,16.737
12.31,290.869,16.771
12.34,291.817,16.92
12.38,292.448,16.954
12.41,292.624,16.828
12.44,292.273,16.771
12.47,292.203,16.828
12.51,292.308,16.794
12.54,292.484,16.771
12.57,292.905,16.931
12.6,294.028,17.08
12.64,294.554,16.966
12.67,294.308,16.851
12.7,293.536,16.691
12.73,292.975,16.633
12.77,288.658,15.591
12.8,273.216,12.235
12.83,253.212,10.665
12.86,243.526,12.922
12.9,248.158,15.156
12.93,255.493,15.717
12.96,257.529,16.668
12.99,258.511,18.317
13.03,262.582,19.016
13.06,268.233,19.016
13.09,274.129,19.394
13.12,279.463,19.486
13.16,282.657,18.879
13.19,283.92,18.306
13.22,284.236,17.745
13.25,283.429,16.851
13.29,281.323,16.015
13.32,278.691,15.648
13.35,276.726,15.522
13.38,275.146,15.328
13.42,273.111,15.202
13.45,271.075,15.236
13.48,269.18,15.247
13.52,267.004,15.11
13.55,264.618,15.098
13.58,263.144,15.316
13.61,262.617,15.396
13.65,261.81,15.339
13.68,260.477,15.385
13.71,259.319,15.396
13.74,258.231,15.259
13.78,256.616,15.03
13.81,254.51,14.846
13.84,252.756,14.812
13.87,251.247,14.732
13.91,249.562,14.514
13.94,247.456,14.423
13.97,245.631,14.468
14.0,244.087,14.331
14.04,241.911,14.067
14.07,239.384,13.999
14.1,237.84,14.113
14.13,236.823,14.067
14.17,235.419,13.873
14.2,233.769,13.873
14.23,232.05,13.735
14.26,229.242,13.323
14.3,225.803,13.014
14.33,222.96,12.979
14.36,221.205,13.002
14.39,219.766,12.922
14.43,218.011,12.773
14.46,215.871,12.67
14.49,213.8,12.635
14.52,211.694,12.464
14.56,208.922,12.097
14.59,205.974,11.971
14.62,203.833,11.994
14.65,202.289,11.902
14.69,200.674,11.776
14.72,198.744,11.696
14.75,196.463,11.513
14.79,193.585,11.215
14.82,190.251,10.825
14.85,187.128,10.734
14.88,185.057,10.791
14.92,183.408,10.596
14.95,181.302,10.402
14.98,179.021,10.39
15.01,176.669,10.15
15.05,173.827,9.84
15.08,170.738,9.623
15.11,167.545,9.371
15.14,164.175,9.084
15.18,161.192,9.016
15.21,158.63,8.924
15.24,155.928,8.706
15.27,152.84,8.443
15.31,149.435,8.248
15.34,146.101,8.065
15.37,142.873,7.859
15.4,139.433,7.538
15.44,135.924,7.389
15.47,133.011,7.343
15.5,130.589,7.251
15.53,128.413,7.102
15.57,125.887,6.896
15.6,122.763,6.621
15.63,119.324,6.381
15.66,115.99,6.209
15.7,113.077,6.071
