Trigger_Date,2023/09/08
Trigger_Time,T 08:38:17.731 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.546
Time (ms),Voltage (V),Current (A)
14.87,-177.161,-22.728
14.91,-175.301,-22.545
14.94,-172.984,-22.121
14.97,-169.966,-21.743
15.0,-167.264,-21.502
15.04,-164.842,-20.906
15.07,-162.35,-20.494
15.1,-160.21,-20.139
15.13,-157.613,-19.864
15.17,-154.91,-19.704
15.2,-151.646,-19.154
15.23,-148.488,-18.821
15.26,-145.715,-18.157
15.3,-143.259,-17.779
15.33,-141.083,-17.332
15.36,-137.854,-16.817
15.39,-134.344,-16.507
15.43,-131.396,-16.072
15.46,-128.94,-15.465
15.49,-126.097,-14.823
15.52,-122.623,-14.354
15.56,-119.113,-13.896
15.59,-115.99,-13.346
15.62,-113.182,-12.796
15.65,-110.796,-12.235
15.69,-107.637,-11.753
15.72,-104.724,-11.822
15.75,-102.899,-11.891
15.78,-100.653,-11.582
15.82,-97.424,-11.33
