Trigger_Date,2023/09/13
Trigger_Time,T 09:36:22.808 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.546
Time (ms),Voltage (V),Current (A)
8.85,58.293,10.997
8.89,60.82,11.364
8.92,63.768,12.063
8.95,68.12,12.269
8.98,71.243,12.189
9.02,73.033,12.693
9.05,76.227,13.346
9.08,80.403,13.552
9.11,83.597,13.609
9.15,85.983,14.125
9.18,89.423,14.709
9.21,93.459,14.846
9.24,96.056,14.904
9.28,97.67,15.534
9.31,100.758,16.198
9.34,104.128,16.542
9.37,106.584,17.046
9.41,109.392,17.894
9.44,113.217,18.569
9.47,116.797,18.844
9.5,119.394,19.016
9.54,121.851,19.635
9.57,125.255,20.116
9.6,128.133,20.483
9.63,130.87,21.147
9.67,134.134,21.548
9.7,137.503,21.892
9.73,140.486,22.407
9.76,143.504,22.968
9.8,146.873,23.323
9.83,149.716,23.495
9.86,152.173,23.828
9.89,155.051,24.297
9.93,158.174,24.618
9.96,160.806,24.973
9.99,163.474,25.385
10.02,166.071,25.741
10.06,168.457,26.13
10.09,170.844,26.6
10.12,173.441,27.081
10.15,176.389,27.47
10.19,179.266,27.826
10.22,181.969,28.158
10.25,184.39,28.501
10.28,187.128,28.627
10.32,189.023,28.65
10.35,190.497,28.822
10.38,192.848,29.074
10.41,195.515,29.212
10.45,197.06,29.567
10.48,198.674,30.048
10.51,201.06,30.277
10.55,203.166,30.254
10.58,204.64,30.403
10.61,206.149,30.85
10.64,208.43,31.205
10.68,210.747,31.365
10.71,212.115,31.675
10.74,213.73,32.293
10.77,216.362,32.694
10.81,218.398,32.602
10.84,218.959,32.786
10.87,220.538,33.359
10.9,223.662,33.507
10.94,225.592,33.553
10.97,226.715,34.057
11.0,229.277,34.538
11.03,232.26,34.504
11.07,232.927,34.664
11.1,232.857,35.409
11.13,235.208,36.222
11.16,238.507,36.417
11.2,239.771,36.726
11.23,240.648,37.54
11.26,243.456,37.849
11.29,246.158,37.838
11.33,247.842,38.181
11.36,249.738,38.594
11.39,251.703,38.754
11.42,253.458,38.8
11.46,255.247,39.075
11.49,257.143,39.293
11.52,258.511,39.567
11.55,260.301,39.774
11.59,261.845,39.762
11.62,262.477,39.774
11.65,263.179,39.934
